,symbol,open,high,low,close,pct_chg,vol,benchmark,Sector,MOM,vol_volatility_1m,volatility_1m,pe,circ_mv,dv_ratio,shibor_1m,shibor_6m,libor_1m,libor_6m,shibor_lpr_1y,index
14964,000630.SZ,10.64,10.84,10.55,10.79,-0.05220000000000001,212687.94,0.015958,有色金属,0.009999999999999787,82106.35096250632,1.8009344796519768,36.0343,1533799.2672,0.69,3.991,4.77,0.1559,0.3279,5.76,2014-10-31
4942,000630.SZ,3.02,3.04,3.0,3.02,-0.03130000000000001,483045.36,0.003653,有色金属,-0.040000000000000036,597532.3029256591,1.022807288788718,176.2945,2887258.5929,1.01,4.0743,4.3865,1.23222,1.506,4.3,2017-09-29
459,000630.SZ,1.98,2.0,1.96,1.98,0.005874000000000001,363260.8,0.010462,有色金属,-0.04999999999999982,194601.54225038746,0.8641559204792371,37.9772,1892990.7151,1.01,2.839,3.021,2.51375,2.7995,4.31,2019-01-31
10960,000630.SZ,3.62,3.63,3.58,3.58,-0.057600000000000005,1394910.31,-0.009075,有色金属,-0.22999999999999998,934361.7380960947,1.3192356688625961,113.8396,3422641.8375,0.42,3.002,3.2,0.4295,0.84615,4.3,2015-12-31
7578,000630.SZ,3.1,3.13,3.07,3.08,-0.01419999999999999,851315.86,0.003735,有色金属,-0.1499999999999999,937759.1749903348,2.0433377107074895,28.3049,2944619.2345,1.1,3.3059,3.2864,0.77167,1.31767,4.3,2016-12-30
9248,000630.SZ,2.57,2.57,2.53,2.54,-0.0142,637552.98,0.000803,有色金属,-0.06000000000000005,321134.22771616775,1.1200174105786582,28.3049,2428354.8232,1.34,2.887,2.9887,0.46505,0.92415,4.3,2016-06-30
8798,000630.SZ,2.62,2.62,2.58,2.6,0.012400000000000005,931436.69,0.004772,有色金属,-0.06999999999999984,334422.6712443189,0.9013273545162814,28.3049,2485717.5356,1.31,2.696,2.8915,0.52489,1.2445,4.3,2016-08-31
15247,000630.SZ,11.38,11.61,11.32,11.4,0.1207,173749.73,0.001303,有色金属,0.3800000000000008,125971.52299850773,2.2931124590824816,28.3049,1620530.0446,0.88,3.998,4.8,0.1565,0.3304,5.76,2014-09-30
13578,000651.SZ,45.6,46.5,43.21,43.78,0.0815,731927.85,-0.009044,家电行业,2.730000000000004,147704.51259561983,1.746148905448617,12.1137,13073634.2272,3.43,5.009,4.7795,0.17625,0.40065,5.3,2015-03-31
5506,000651.SZ,39.63,39.63,38.97,39.24,0.0030000000000000027,527418.75,0.004294,家电行业,-1.8200000000000003,229256.19182820304,2.171549849761553,15.3076,23428643.7352,3.82,3.889,4.3493,1.23167,1.455,4.3,2017-07-31
6615,000651.SZ,33.66,33.7,32.51,33.0,0.043399999999999994,1027204.74,-0.0020210000000000002,家电行业,2.3200000000000003,258309.36692573968,1.9057084640624882,12.8733,19702987.8507,4.55,4.0237,4.3364,0.995,1.42628,4.3,2017-04-28
12978,000651.SZ,58.11,62.6,56.54,62.21,0.09889999999999999,1029297.25,0.001411,家电行业,10.170000000000002,197933.08967226985,3.413928052844612,13.2192,18578825.2851,2.41,2.276,3.211,0.184,0.42465,5.05,2015-05-29
16975,000651.SZ,28.0,28.87,27.9,28.0,0.012000000000000004,271027.82,-0.00263,家电行业,0.16000000000000014,52777.14019535609,1.6650563804266318,11.4125,8361392.3792,3.57,4.617,5.0,0.152,0.3289,5.76,2014-03-31
16554,000651.SZ,30.45,30.46,29.95,30.11,0.0769,127024.57,8.800000000000001e-05,家电行业,-0.33000000000000185,102252.98702523384,2.067486094269901,8.3313,8991483.0192,3.32,4.604,5.0,0.1505,0.3225,5.77,2014-04-30
6882,000651.SZ,30.64,31.7,30.54,31.7,0.14739999999999995,825606.79,0.005612000000000001,家电行业,2.8900000000000006,200220.69670665602,1.6472525610844786,15.2164,18931100.3742,4.73,4.3501,4.35,0.98278,1.42322,4.3,2017-03-31
2433,000651.SZ,45.6,47.2,45.2,47.15,-0.003499999999999996,485876.54,0.025546000000000003,家电行业,-1.7899999999999991,203227.0380991983,1.9919610312451976,12.6617,28146514.6712,3.82,4.031,4.223,2.09025,2.50125,4.31,2018-06-29
4659,000651.SZ,43.8,43.8,42.24,42.55,0.1189,836809.55,-0.000749,家电行业,1.8699999999999974,264567.6421307654,1.693382635436951,16.5988,25404442.9451,3.53,4.027,4.3978,1.24333,1.57511,4.3,2017-10-31
3870,000651.SZ,54.0,56.56,53.88,55.94,0.2586,667284.56,0.004651,家电行业,3.8999999999999986,155710.97995594653,3.182618850883554,21.8222,33398931.5711,3.22,4.1289,4.73,1.5797,1.96625,4.3,2018-01-31
10797,000651.SZ,18.4,18.9,18.26,18.73,-0.1641,414142.98,0.032355,家电行业,-0.07000000000000028,216722.7158291449,3.40233372113899,7.96,11187313.8592,8.01,3.168,3.1225,0.425,0.86025,4.3,2016-01-29
15955,000651.SZ,29.36,29.73,29.28,29.45,0.000499999999999997,102618.98,0.0069110000000000005,家电行业,-0.35999999999999943,27681.38035419478,0.961836134692097,8.1487,8794393.056,3.4,5.004,4.9007,0.1552,0.3268,5.76,2014-06-30
7017,000651.SZ,27.09,27.57,27.09,27.44,0.0653,434798.51,0.001912,家电行业,0.5400000000000027,265829.9875328084,1.710166950914267,13.1715,16387047.1378,5.47,4.08,4.196,0.78889,1.37489,4.3,2017-02-28
13150,000651.SZ,57.18,57.67,55.5,57.0,0.2773,1248568.49,-0.005119,家电行业,11.880000000000003,340829.4194183078,3.4669241050244155,12.1121,17022874.7991,2.63,3.465,4.324,0.181,0.4079,5.3,2015-04-30
14586,000651.SZ,35.65,37.18,35.6,37.12,0.2175,386570.4,0.022025000000000003,家电行业,0.8699999999999974,101051.97923472403,3.1559221710934846,10.2709,11084817.3256,2.69,5.588,4.7442,0.17125,0.3628,5.51,2014-12-31
11711,000651.SZ,17.44,17.54,17.28,17.35,0.07299999999999998,450152.17,0.00021799999999999999,家电行业,-0.17999999999999972,229546.16654023758,1.8922880330434366,7.3735,10363048.3426,4.32,2.7645,3.2265,0.192,0.55165,4.3,2015-10-30
13815,000651.SZ,40.99,41.2,40.4,40.53,0.005900000000000016,273601.14,0.0018360000000000002,家电行业,2.030000000000001,84229.37594310223,1.8161593404763414,11.2145,12103115.4689,3.7,5.0832,4.7846,0.173,0.3807,5.51,2015-02-27
15439,000651.SZ,28.25,28.47,28.2,28.44,-0.05990000000000002,111734.21,0.011686,家电行业,-1.129999999999999,53270.598232116776,1.186918173253513,7.8692,8492785.688,3.52,4.114,4.8726,0.157,0.3299,5.76,2014-08-29
1155,000651.SZ,37.15,37.21,36.67,36.85,-0.030255999999999995,386477.57,0.011166,家电行业,-1.740000000000002,80819.32638209288,1.0156364870855406,9.8957,21998771.1198,4.88,2.701,3.279,2.34694,2.89463,4.31,2018-11-30
4943,000651.SZ,37.94,38.25,37.8,37.9,-0.017899999999999996,347619.91,0.003653,家电行业,0.3999999999999986,212821.26513929688,1.3025071017078707,14.7848,22628164.2214,3.96,4.0743,4.3865,1.23222,1.506,4.3,2017-09-29
14589,000651.SZ,30.26,30.29,29.69,30.29,0.06640000000000001,285422.01,0.019724,家电行业,1.3599999999999994,127197.71288912535,1.4165472106496877,8.3811,9045234.8274,3.3,4.114,4.3471,0.154,0.3262,5.51,2014-11-28
11071,000651.SZ,22.85,22.95,22.33,22.35,0.2139,466846.46,-0.009075,家电行业,1.2200000000000024,594011.7771035131,3.074363186092266,9.4984,13349517.6056,3.36,3.002,3.2,0.4295,0.84615,4.3,2015-12-31
4447,000651.SZ,42.5,42.94,42.07,42.45,0.0037000000000000123,485983.06,-0.011755,家电行业,-3.4099999999999966,200060.78065483144,2.402823911567269,16.5598,25344738.0264,3.53,4.072,4.703,1.37188,1.668,4.3,2017-11-30
1850,000651.SZ,39.0,39.5,38.51,38.95,-0.11871200000000001,1024672.46,-0.004951,家电行业,0.9500000000000028,173635.9168108722,2.2187387141063803,10.4597,23252432.4319,4.62,2.72,3.207,2.11375,2.53563,4.31,2018-08-31
3481,000651.SZ,46.99,47.7,46.7,46.9,-0.09340000000000001,506755.48,0.001142,家电行业,-6.520000000000003,188581.91307258376,1.8851293722181164,18.2957,28001606.9125,3.84,4.2884,4.5686,1.22389,1.44767,4.3,2018-03-30
6059,000651.SZ,40.46,41.56,40.16,41.17,0.19469999999999998,828784.28,-0.000553,家电行业,5.18,214481.6307016719,2.132400701087709,16.0605,24580969.9943,3.64,4.4608,4.4743,1.22389,1.44767,4.3,2017-06-30
3777,000651.SZ,51.09,52.51,50.45,51.69,-0.07320000000000002,618893.66,-0.008706,家电行业,1.4099999999999966,181637.32139335788,2.7479244895010226,20.1643,30861472.5226,3.48,4.0428,4.7287,1.67007,2.22375,4.3,2018-02-28
8446,000651.SZ,21.85,22.29,21.81,22.22,0.24,633264.89,0.002742,家电行业,0.7899999999999991,1020170.5462894749,3.590143451172856,10.6659,13269686.1298,6.75,2.741,2.887,0.53111,1.23972,4.3,2016-09-30
15783,000651.SZ,29.91,30.33,29.85,30.24,0.028899999999999988,115372.49,0.012162,家电行业,2.169999999999998,58051.36762480114,1.2250203059539082,8.3673,9030303.7695,3.31,4.2,4.9,0.156,0.3345,5.76,2014-07-31
6167,000651.SZ,34.14,34.2,33.45,34.08,0.03500000000000002,707873.53,0.0035770000000000003,家电行业,1.0499999999999972,160819.53364012158,1.621716683024324,13.2946,20347812.9076,4.4,4.0763,4.4499,1.06033,1.41878,4.3,2017-05-31
14947,000651.SZ,27.41,28.5,27.41,28.4,0.026300000000000007,577423.29,0.015958,家电行业,0.5999999999999979,102432.92354281782,1.5925899503636936,7.8582,8480840.8418,3.52,3.991,4.77,0.1559,0.3279,5.76,2014-10-31
2143,000651.SZ,44.02,44.51,43.9,44.17,-0.061470000000000004,210098.36,0.000733,家电行业,-1.5700000000000003,129445.12863899242,1.7042846351180403,11.8614,26367583.3092,4.08,2.965,3.38,2.08138,2.5305,4.31,2018-07-31
11298,000651.SZ,18.65,18.78,17.8,18.33,0.05950000000000001,599421.69,0.0026479999999999997,家电行业,-0.370000000000001,351367.4141322473,2.140683068555318,7.79,10948396.3182,4.09,2.7,3.2,0.243,0.6599,4.3,2015-11-30
15300,000651.SZ,27.99,28.0,27.55,27.73,-0.023899999999999977,248784.14,0.001303,家电行业,-0.7800000000000011,58018.508323644244,0.9706146248637757,7.6728,8280764.667,3.61,3.998,4.8,0.1565,0.3304,5.76,2014-09-30
12761,000651.SZ,58.8,64.39,57.8,63.9,0.0428,1656536.52,0.067147,家电行业,3.6000000000000014,294696.06060736603,3.8802158122969708,13.5783,19084314.8414,2.35,3.521,3.18,0.1865,0.44485,4.8,2015-06-30
12321,000651.SZ,18.1,18.47,17.55,18.45,-0.17379999999999995,2006762.56,0.007256,家电行业,-3.8000000000000007,495782.800234429,3.74518944781162,7.841,11020071.5805,4.07,3.034,3.2645,0.1555,0.3305,4.55,2015-08-31
17107,000651.SZ,26.26,28.02,25.9,27.75,-0.013300000000000003,381077.73,0.011541999999999998,家电行业,-3.879999999999999,141003.21936792653,2.997320928762795,11.3106,8286737.0901,3.6,4.316,5.0,0.1555,0.3305,5.76,2014-02-28
12337,000651.SZ,21.7,22.38,21.55,22.31,-0.2617,733088.59,0.000337,家电行业,-2.5700000000000003,845957.5263111903,6.108911748421274,9.4814,13326167.8908,3.36,2.988,3.1758,0.19175,0.4899,4.8,2015-07-31
81,000651.SZ,44.5,45.13,44.44,44.8,0.08687700000000001,346380.53,-0.002453,家电行业,0.44999999999999574,135320.3803285189,1.7703214920670134,12.0306,26744774.6586,3.43,2.694,2.85,2.49038,2.68575,4.31,2019-02-28
4231,000651.SZ,43.9,44.4,43.44,43.7,0.0325,368479.64,0.0029749999999999998,家电行业,0.5900000000000034,130288.5486319275,1.7868097268594136,17.0474,26091049.5112,3.43,4.9352,4.8823,1.56425,1.83707,4.3,2017-12-29
676,000651.SZ,35.81,36.03,35.56,35.69,-0.029933000000000008,259144.34,0.006737,家电行业,-1.6400000000000006,208360.43972268363,1.4320706788683435,9.5842,21306272.4903,5.04,3.492,3.297,2.51988,2.87313,4.31,2018-12-28
3025,000651.SZ,46.3,46.4,44.08,44.08,-0.0531,2293287.28,0.000368,家电行业,-3.3700000000000045,788976.3460774372,3.059206759929678,11.8373,26313857.1942,4.08,3.899,4.184,1.90701,2.51956,4.31,2018-04-27
1269,000651.SZ,37.5,38.18,37.31,38.06,-0.04614599999999999,507252.66,0.014006000000000001,家电行业,-0.39000000000000057,152901.5951711834,2.933383363195891,10.2207,22721118.8282,4.73,2.689,3.298,2.30688,2.80013,4.31,2018-10-31
7213,000651.SZ,25.5,25.94,25.5,25.78,0.047799999999999995,519727.7,0.0035709999999999995,家电行业,1.4700000000000024,144563.36069166526,1.2580360686400913,12.3747,15395702.4494,5.82,3.851,3.8377,0.77611,1.36183,4.3,2017-01-26
7579,000651.SZ,24.89,25.05,24.62,24.62,-0.13090000000000002,469871.42,0.003735,家电行业,-0.36999999999999744,847664.0396703207,2.953761330913431,11.8179,14702955.5587,6.09,3.3059,3.2864,0.77167,1.31767,4.3,2016-12-30
11969,000651.SZ,15.86,16.29,15.81,16.18,-0.1253,506262.61,0.007579,家电行业,-0.740000000000002,334744.16536331066,2.338288423184675,6.8763,9664214.5351,4.64,3.091,3.341,0.193,0.534,4.55,2015-09-30
1561,000651.SZ,39.63,40.43,39.63,40.2,0.03500600000000001,504722.5,0.010364,家电行业,3.75,189084.63582507666,2.0635405440890735,10.7953,23998659.4034,4.48,2.8,3.282,2.26056,2.60388,4.31,2018-09-28
2724,000651.SZ,45.85,47.84,45.54,47.5,0.0784,1043906.82,0.021218,家电行业,-0.25,212574.6294124925,1.7361378833489625,12.7557,28355449.5628,3.79,3.905,4.296,2.0007,2.47375,4.31,2018-05-31
460,000651.SZ,41.08,41.75,40.88,41.75,0.15920999999999996,473745.89,0.010462,家电行业,3.0900000000000034,207162.61875420663,1.3475430993476138,11.2116,24923980.8481,3.23,2.839,3.021,2.51375,2.7995,4.31,2019-01-31
16264,000651.SZ,31.02,31.26,30.67,30.96,0.02919999999999999,143767.94,0.000603,家电行业,1.5399999999999991,37432.194537654555,1.0997199643543,8.5665,9245311.0021,3.23,3.861,4.9998,0.151,0.3219,5.77,2014-05-30
5224,000651.SZ,40.12,40.35,38.12,38.65,-0.013400000000000002,1214647.42,-0.003184,家电行业,0.5700000000000003,195861.3472494333,1.2145059695198817,15.0774,23075951.1123,3.88,3.892,4.3884,1.23167,1.45389,4.3,2017-08-31
14235,000651.SZ,40.8,41.42,40.3,40.4,0.09830000000000001,276954.17,-0.013616,家电行业,-2.480000000000004,211698.36978270407,3.7138514711818247,11.1785,12064294.7186,3.71,5.01,4.792,0.17125,0.3574,5.51,2015-01-30
15720,000656.SZ,7.86,8.08,7.84,8.07,0.181,56161.86,0.012162,房地产,0.6800000000000006,44284.61212612006,2.307024653097572,9.5008,336720.1173,1.24,4.2,4.9,0.156,0.3345,5.76,2014-07-31
17024,000656.SZ,7.37,7.66,7.27,7.64,-0.1003,53156.77,0.011541999999999998,房地产,-0.9300000000000006,45444.008776352945,3.4386335949036484,6.9184,318778.401,1.31,4.316,5.0,0.1555,0.3305,5.76,2014-02-28
15641,000656.SZ,8.82,9.1,8.6,9.07,0.12049999999999997,66204.17,0.011686,房地产,0.33999999999999986,39401.45840159727,1.6151037118401945,10.677999999999999,378445.0389,1.1,4.114,4.8726,0.157,0.3299,5.76,2014-08-29
16700,000656.SZ,7.48,7.76,7.4,7.64,-0.1108,41188.9,8.800000000000001e-05,房地产,-0.9699999999999998,40595.40709317266,2.3663581723821907,8.9945,318778.401,1.31,4.604,5.0,0.1505,0.3225,5.77,2014-04-30
15085,000656.SZ,11.45,11.66,11.38,11.61,0.06499999999999999,73366.64,0.015958,房地产,0.5,49982.14119840521,3.3943388163234345,13.6684,543624.8915,0.86,3.991,4.77,0.1559,0.3279,5.76,2014-10-31
15226,000656.SZ,10.95,11.12,10.8,11.0,0.1989,89157.72,0.001303,房地产,1.8000000000000007,53536.64162716681,2.2708280428072865,12.9502,515062.3434,0.91,3.998,4.8,0.1565,0.3304,5.76,2014-09-30
16162,000656.SZ,6.79,6.95,6.77,6.89,-0.0481,31169.29,0.0069110000000000005,房地产,-0.29000000000000004,12482.370799459293,1.250093896473372,8.1115,287484.7098,1.45,5.004,4.9007,0.1552,0.3268,5.76,2014-06-30
14720,000656.SZ,14.24,14.57,13.96,14.25,0.21490000000000004,288669.11,0.019724,房地产,0.39000000000000057,55073.59411768283,3.0512546190051033,16.7764,662440.6364,0.7,4.114,4.3471,0.154,0.3262,5.51,2014-11-28
16838,000656.SZ,9.06,9.2,8.49,8.59,0.1359,91287.89,-0.00263,房地产,-0.07000000000000028,49549.40928694216,4.282807373674419,7.7787,358417.0765,1.16,4.617,5.0,0.152,0.3289,5.76,2014-03-31
16318,000656.SZ,7.28,7.33,7.14,7.24,-0.0503,40399.81,0.000603,房地产,-0.02999999999999936,17909.915521288774,1.846001828276445,8.5236,302088.4324,1.38,3.861,4.9998,0.151,0.3219,5.77,2014-05-30
461,000661.SZ,185.08,186.99,183.38,185.87,0.066831,10897.09,0.010462,生物制药,0.06999999999999318,6293.3906665268805,2.436474824469866,47.7662,3158917.3218,0.43,2.839,3.021,2.51375,2.7995,4.31,2019-01-31
677,000661.SZ,175.88,177.88,173.25,175.0,-0.005003,13361.68,0.006737,生物制药,-8.800000000000011,5899.78261590669,2.55386142194041,44.9727,2974178.3575,0.46,3.492,3.297,2.51988,2.87313,4.31,2018-12-28
2725,000671.SZ,6.24,6.4,6.16,6.33,-0.12939999999999996,262436.01,0.021218,房地产,-0.8600000000000003,65888.20376338328,1.7543574322241076,12.4333,2055988.2189,0.79,3.905,4.296,2.0007,2.47375,4.31,2018-05-31
1562,000671.SZ,6.01,6.06,5.93,5.96,-0.009984000000000008,192659.82,0.010364,房地产,0.040000000000000036,102625.02488046636,2.42319968089197,11.7065,1931855.7082,0.84,2.8,3.282,2.26056,2.60388,4.31,2018-09-28
2144,000671.SZ,6.06,6.19,6.05,6.13,0.03943999999999999,165267.84,0.000733,房地产,0.33999999999999986,62239.17337647757,1.9746403097779466,12.0404,1991028.0856,0.82,2.965,3.38,2.08138,2.5305,4.31,2018-07-31
4232,000671.SZ,7.61,7.98,7.56,7.87,0.1576,292025.31,0.0029749999999999998,房地产,0.9800000000000004,100278.05690392651,1.8747730529319866,25.9126,2554260.6506,0.67,4.9352,4.8823,1.56425,1.83707,4.3,2017-12-29
6168,000671.SZ,5.65,5.87,5.65,5.69,0.0582,270036.52,0.0035770000000000003,房地产,0.29000000000000004,79907.45709432742,1.499372868902173,18.7348,1847673.1673,0.93,4.0763,4.4499,1.06033,1.41878,4.3,2017-05-31
3216,000671.SZ,7.77,7.84,7.63,7.7,-0.0741,409514.52,0.001142,房地产,-0.7199999999999998,149066.69616519625,3.2173362817709865,25.3529,2499086.0241,0.65,4.2884,4.5686,2.49038,2.68575,4.3,2018-03-30
82,000671.SZ,6.8,7.05,6.79,6.85,0.20221399999999998,413945.17,-0.002453,房地产,1.08,140528.42605287442,2.440196414451083,13.4546,2720743.3608,0.73,2.694,2.85,2.49038,2.68575,4.31,2019-02-28
462,000671.SZ,5.61,5.76,5.6,5.63,0.08406799999999999,365331.3,0.010462,房地产,0.3200000000000003,97159.42509798327,1.5852998752601797,11.0583,2236173.0104,0.89,2.839,3.021,2.51375,2.7995,4.31,2019-01-31
5225,000671.SZ,5.76,5.94,5.76,5.87,0.021899999999999996,333718.42,-0.003184,房地产,0.3700000000000001,69310.9837550681,0.9334071994579504,19.3275,1905147.3976,0.9,3.892,4.3884,1.23167,1.45389,4.3,2017-08-31
6621,000671.SZ,5.39,5.43,5.31,5.38,-0.017300000000000006,104512.47,-0.0020210000000000002,房地产,-0.04999999999999982,71732.87929227123,1.0620662644110024,17.7141,1747009.0756,0.98,4.0237,4.3364,0.995,1.42628,4.3,2017-04-28
1141,000671.SZ,5.76,5.83,5.7,5.83,0.06784899999999999,97274.91,0.011166,房地产,0.1299999999999999,98938.76574095312,1.972655722775757,11.4512,1889717.916,0.86,2.701,3.279,2.34694,2.89463,4.31,2018-11-30
1270,000671.SZ,5.49,5.66,5.45,5.47,-0.07449500000000003,186156.2,0.014006000000000001,房地产,0.5599999999999996,114036.19622809,3.2883890784508694,10.7441,1773028.645,0.91,2.689,3.298,2.30688,2.80013,4.31,2018-10-31
4448,000671.SZ,6.85,7.02,6.61,6.75,-0.05309999999999996,716946.1,-0.011755,房地产,0.21999999999999975,182554.97248945825,3.4223711078724257,22.2249,2190757.2289,0.78,4.072,4.703,1.37188,1.668,4.3,2017-11-30
5507,000671.SZ,5.75,5.82,5.73,5.75,-0.0022000000000000058,161602.0,0.004294,房地产,0.09999999999999964,88356.84708627424,1.198258736667477,18.9323,1867156.5399,0.92,3.889,4.3493,1.23167,1.455,4.3,2017-07-31
4660,000671.SZ,7.05,7.21,6.98,7.21,0.03520000000000002,303246.47,-0.000749,房地产,0.5899999999999999,138442.37632835464,2.511900475735441,23.7395,2340053.2771,0.73,4.027,4.3978,1.24333,1.57511,4.3,2017-10-31
7214,000671.SZ,5.68,5.69,5.65,5.68,0.020100000000000003,95863.42,0.0035709999999999995,房地产,0.02999999999999936,107580.8894062188,1.0237900175328642,16.2134,1841860.8363,0.93,3.851,3.8377,0.77611,1.36183,4.3,2017-01-26
3171,000671.SZ,7.33,7.35,7.04,7.23,-0.057100000000000005,275822.69,0.000368,房地产,-0.8300000000000001,155436.62119943692,2.975271584242345,14.200999999999999,2348308.8188,0.69,3.899,4.184,1.90701,2.51956,4.31,2018-04-27
3778,000671.SZ,8.11,8.56,7.96,8.38,-0.1567,577103.09,-0.008706,房地产,0.4900000000000011,243848.75387227035,4.188185048442818,27.5918,2719784.5301,0.6,4.0428,4.7287,1.67007,2.22375,4.3,2018-02-28
2434,000671.SZ,5.87,5.99,5.83,5.97,-0.0529,205670.38,0.025546000000000003,房地产,-0.5700000000000003,101485.11180762023,2.316079607871879,11.7262,1939059.979,0.84,4.031,4.223,2.09025,2.50125,4.31,2018-06-29
4944,000671.SZ,7.31,7.39,6.82,7.0,0.19879999999999998,499616.45,0.003653,房地产,-0.6399999999999997,371425.7432680859,4.729921669541676,23.0481,2271896.3855,0.76,4.0743,4.3865,1.23222,1.506,4.3,2017-09-29
3871,000671.SZ,9.79,10.19,9.45,9.95,0.2512,999624.68,0.004651,房地产,1.1899999999999995,240614.96625721038,3.8345000977963117,32.7612,3229338.4337,0.5,4.1289,4.73,1.5797,1.96625,4.3,2018-01-31
7024,000671.SZ,5.67,5.71,5.62,5.65,-0.0037999999999999926,160170.07,0.001912,房地产,-0.04999999999999982,93670.60729424146,1.2210675656981225,16.1278,1832132.6981,0.94,4.08,4.196,0.78889,1.37489,4.3,2017-02-28
6883,000671.SZ,5.47,5.52,5.45,5.48,-0.029200000000000025,63540.37,0.005612000000000001,房地产,-0.20999999999999996,79732.43774927947,1.0672247888799908,15.6425,1777006.5815,0.97,4.3501,4.35,0.98278,1.42322,4.3,2017-03-31
6057,000671.SZ,5.81,5.83,5.77,5.82,0.024200000000000003,77615.83,-0.000553,房地产,0.16000000000000014,99044.21049474433,0.9780138035835381,19.1628,1889887.1412,0.91,4.4608,4.4743,1.22389,1.44767,4.3,2017-06-30
7580,000671.SZ,5.58,5.62,5.53,5.57,-0.0036,314878.53,0.003735,房地产,-0.33999999999999986,114878.18200855404,1.0344606082398455,15.8994,1806190.9962,0.92,3.3059,3.2864,0.77167,1.31767,4.3,2016-12-30
678,000671.SZ,5.19,5.23,5.14,5.19,-0.11347699999999998,129988.11,0.006737,房地产,-0.5199999999999996,69512.89601805648,1.577297713266256,10.1941,1682270.3231,0.96,3.492,3.297,2.51988,2.87313,4.31,2018-12-28
1851,000671.SZ,5.83,6.15,5.78,6.05,-0.008131999999999986,355223.79,-0.004951,房地产,0.5,77515.51104156255,2.0251502441547258,11.8833,1961028.0259999998,0.83,2.72,3.207,2.11375,2.53563,4.31,2018-08-31
9232,000686.SZ,12.94,13.12,12.79,12.91,0.056499999999999995,621608.81,0.000803,金融行业,0.8000000000000007,194154.24320996678,2.139787080529099,11.4884,2698807.5653,0.39,2.887,2.9887,0.46505,0.92415,4.3,2016-06-30
6620,000686.SZ,11.13,11.19,11.09,11.19,-0.06289999999999998,117442.76,-0.0020210000000000002,金融行业,-0.6400000000000006,59547.57232149549,1.0264350929305273,9.9578,2339245.2871,1.79,4.0237,4.3364,0.995,1.42628,4.3,2017-04-28
15385,000686.SZ,9.64,9.79,9.54,9.64,0.13850000000000004,482694.6,0.001303,金融行业,1.1600000000000001,263319.3095345502,2.288478697737694,39.3017,1628660.22,1.04,3.998,4.8,0.1565,0.3304,5.76,2014-09-30
7026,000686.SZ,12.3,12.43,12.28,12.36,0.0172,166868.6,0.001912,金融行业,0.02999999999999936,125433.62291646008,0.9498393285178586,10.999,2583831.2554,1.62,4.08,4.196,0.78889,1.37489,4.3,2017-02-28
9931,000686.SZ,12.3,12.42,12.24,12.27,-0.0822,271430.83,-0.001214,金融行业,-0.9600000000000009,133343.1925975248,2.1378748209376797,10.9189,2565016.9502,0.41,2.853,2.927,0.43575,0.90415,4.3,2016-04-29
11772,000686.SZ,13.59,14.47,13.35,14.0,0.25239999999999996,710973.06,0.00021799999999999999,金融行业,0.5899999999999999,182946.51193530747,3.1236940871345187,25.8487,2448395.4656,0.29,2.7645,3.2265,0.192,0.55165,4.3,2015-10-30
6169,000686.SZ,9.8,9.88,9.65,9.69,-0.1386,273477.98,0.0035770000000000003,金融行业,-0.08000000000000007,101744.7322838997,2.1766674068399454,17.2472,2025673.5328,2.06,4.0763,4.4499,1.06033,1.41878,4.3,2017-05-31
12448,000686.SZ,14.87,15.4,14.87,15.23,-0.19989999999999997,439742.35,0.000337,金融行业,-2.210000000000001,253435.05672829485,6.406652226397132,28.1197,2573080.4098,0.26,2.988,3.1758,0.19175,0.4899,4.8,2015-07-31
6050,000686.SZ,10.02,10.07,9.95,10.05,0.0377,111895.65,-0.000553,金融行业,0.21000000000000085,70814.42569119645,1.053154309680803,17.8879,2100930.7538,1.99,4.4608,4.4743,1.22389,1.44767,4.3,2017-06-30
14474,000686.SZ,18.99,20.88,18.81,19.98,0.3635,1843657.92,0.022025000000000003,金融行业,-0.879999999999999,521331.6071845381,6.370322813641328,81.4573,3375584.1489,0.5,5.588,4.7442,0.17125,0.3628,5.51,2014-12-31
8905,000686.SZ,12.98,13.13,12.88,13.02,0.07569999999999999,332852.51,0.004772,金融行业,-0.28000000000000114,288315.1101394654,1.52382610556429,11.5863,2721802.8273,0.39,2.696,2.8915,0.52489,1.2445,4.3,2016-08-31
4233,000686.SZ,8.77,8.82,8.7,8.77,-0.05960000000000001,64758.39,0.0029749999999999998,金融行业,-0.2400000000000002,30005.966090945276,0.8919578185089769,15.6097,2052577.2065,2.28,4.9352,4.8823,1.56425,1.83707,4.3,2017-12-29
5500,000686.SZ,10.53,10.69,10.38,10.58,0.0655,347194.84,0.004294,金融行业,0.9100000000000001,147459.45733836852,2.0719625358580296,18.8313,2211726.107,1.89,3.889,4.3493,1.23167,1.455,4.3,2017-07-31
16922,000686.SZ,15.7,15.87,15.39,15.8,0.0708,189136.78,-0.00263,金融行业,0.40000000000000036,163938.8152614605,3.191255669795078,32.2078,1334690.4292,1.27,4.617,5.0,0.152,0.3289,5.76,2014-03-31
8108,000686.SZ,12.91,13.11,12.82,13.02,0.0638,356006.48,-0.001152,金融行业,0.7699999999999996,199970.02100493514,1.0855886651947089,11.5863,2721802.8273,0.39,2.7453,2.9,0.53378,1.256,4.3,2016-10-31
